측정 연도,측정 일자,측정 차수,정점명,측정 라인,수심,위도,경도,분류군(영명),분류군(국명),종(영명),종(국명),단위면적당생물량,피도,빈도,상대피도,상대빈도,중요도
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Acanthopeltis longiramulosa,긴잎새발,104,4,6,3.01,7.41,5.21
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Rhodophyta,홍조식물문,Jania arborescens,나무꼴애기산호말,2,1,1,0.65,0.93,0.79
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Jania arborescens,나무꼴애기산호말,12,1,1,0.59,1.04,0.81
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Rhodophyta,홍조식물문,Jania arborescens,나무꼴애기산호말,4,1,1,1.12,1.45,1.29
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Jania arborescens,나무꼴애기산호말,1,1,1,0.75,1.23,0.99
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,0,1,1,0.65,0.93,0.79
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,21,4,6,3.17,7.41,5.29
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,13,7,9,4.11,9.38,6.74
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,21,2,2,1.4,2.38,1.89
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,89,6,3,4.76,3.7,4.23
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,89,15,8,11.27,9.88,10.57
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,8,1,1,0.59,1.04,0.81
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,474,18,14,11.69,12.96,12.33
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,61,4,3,2.8,3.57,3.18
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,3,7,6,5.56,7.41,6.48
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,55,12,10,7.05,10.42,8.73
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,3,4,5,4.48,7.25,5.87
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,12,2,3,1.5,3.7,2.6
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,287,10,7,6.49,6.48,6.49
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,160,9,12,6.29,14.29,10.29
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,32,6,5,4.76,6.17,5.47
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,35,6,8,3.53,8.33,5.93
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,24,2,2,2.24,2.9,2.57
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,2,8,11,6.01,13.58,9.8
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,4,1,1,0.7,1.19,0.94
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,11,2,1,1.59,1.23,1.41
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,8,1,1,0.59,1.04,0.81
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,5,1,1,1.12,1.45,1.29
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,18,2,2,1.5,2.47,1.99
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,13,1,1,0.65,0.93,0.79
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,60,14,7,9.79,8.33,9.06
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,224,15,12,11.9,14.81,13.36
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,150,12,9,7.05,9.38,8.21
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,203,8,10,8.97,14.49,11.73
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,118,5,4,3.76,4.94,4.35
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Symphyocladia pumila,애기보라색우무,0,0,1,0.06,1.04,0.55
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Rhodophyta,홍조식물문,Symphyocladia pumila,애기보라색우무,0,0,1,0.11,1.45,0.78
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Symphyocladia pumila,애기보라색우무,0,0,1,0.08,1.23,0.65
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,2,1,1,0.75,1.23,0.99
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Ochrophyta,대롱편모조식물문,Sargassum yendoi,엔도오모자반,114,10,8,6.99,9.52,8.26
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Ochrophyta,대롱편모조식물문,Sargassum yendoi,엔도오모자반,55,5,5,5.61,7.25,6.43
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Ochrophyta,대롱편모조식물문,Myagropsis myagroides,외톨개모자반,40,1,1,0.75,1.23,0.99
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Gelidium elegans,우뭇가사리,14,1,1,0.59,1.04,0.81
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Gelidium elegans,우뭇가사리,10,1,1,0.75,1.23,0.99
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,220,30,23,19.48,21.3,20.39
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,124,25,13,17.48,15.48,16.48
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,381,38,24,30.16,29.63,29.89
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,611,35,17,20.56,17.71,19.14
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,31,2,2,2.24,2.9,2.57
2018,2018-10-24,4,우도(비양),2,12,33.513233,126.97565,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,322,58,24,43.58,29.63,36.6
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,1,1,1,0.65,0.93,0.79
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,3,1,1,0.59,1.04,0.81
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,56,4,5,2.6,4.63,3.61
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,2,1,1,0.79,1.23,1.01
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,56,4,3,2.6,2.78,2.69
2018,2018-10-24,4,우도(비양),1,12,33.50795,126.9717,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,8,4,3,3.17,3.7,3.44
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,353,40,18,27.97,21.43,24.7
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,7,1,1,1.12,1.45,1.29
2018,2018-10-24,4,우도(비양),1,5,33.5085,126.9696,Phaeophyta,갈조식물문,Sargassum coreanum,큰잎모자반,271,35,24,22.73,22.22,22.47
2018,2018-10-24,4,우도(비양),1,8,33.508367,126.970467,Phaeophyta,갈조식물문,Sargassum coreanum,큰잎모자반,40,2,3,1.4,3.57,2.49
2018,2018-10-24,4,우도(비양),2,5,33.514033,126.974433,Phaeophyta,갈조식물문,Sargassum coreanum,큰잎모자반,253,8,4,4.7,4.17,4.43
2018,2018-10-24,4,우도(비양),2,8,33.513767,126.974383,Phaeophyta,갈조식물문,Sargassum coreanum,큰잎모자반,199,10,10,11.21,14.49,12.85
2018,2018-10-25,4,표선,2,8,33.315283,126.843767,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,25,3,3,5.76,7.89,6.83
2018,2018-10-25,4,표선,2,12,33.3147,126.8443,Rhodophyta,홍조식물문,Acanthopeltis longiramulosa,긴잎새발,1,0,1,0.3,0.78,0.54
2018,2018-10-25,4,표선,1,12,33.310217,126.83995,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,3,1,1,8.33,6.67,7.5
2018,2018-10-25,4,표선,1,12,33.310217,126.83995,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,46,2,2,16.67,13.33,15
2018,2018-10-25,4,표선,2,12,33.3147,126.8443,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,34,2,2,6.02,1.56,3.79
2018,2018-10-25,4,표선,1,5,33.311333,126.838633,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,11,1,1,1.64,2.33,1.98
2018,2018-10-25,4,표선,1,8,33.310783,126.8394,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,2,1,1,1.3,2.7,2
2018,2018-10-25,4,표선,2,5,33.3157,126.843167,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,60,4,2,5.26,3.64,4.45
2018,2018-10-25,4,표선,2,8,33.315283,126.843767,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,20,2,2,3.84,5.26,4.55
2018,2018-10-25,4,표선,1,12,33.310217,126.83995,Chlorophyta,녹조식물문,Cladophora herpestica,대마디붙이,2,3,5,25,33.33,29.17
2018,2018-10-25,4,표선,1,5,33.311333,126.838633,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,198,8,3,13.09,6.98,10.04
2018,2018-10-25,4,표선,1,8,33.310783,126.8394,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,846,65,25,84.31,67.57,75.94
2018,2018-10-25,4,표선,1,12,33.310217,126.83995,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,62,3,3,25,20,22.5
2018,2018-10-25,4,표선,2,5,33.3157,126.843167,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,236,16,13,21.05,23.64,22.34
2018,2018-10-25,4,표선,2,8,33.315283,126.843767,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,759,35,23,67.18,60.53,63.85
2018,2018-10-25,4,표선,2,12,33.3147,126.8443,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,442,25,16,75.3,12.5,43.9
2018,2018-10-25,4,표선,1,8,33.310783,126.8394,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,80,6,3,7.78,8.11,7.95
2018,2018-10-25,4,표선,2,5,33.3157,126.843167,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,37,3,3,3.95,5.45,4.7
2018,2018-10-25,4,표선,2,8,33.315283,126.843767,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,149,6,5,11.52,13.16,12.34
2018,2018-10-25,4,표선,2,12,33.3147,126.8443,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,10,3,3,9.04,2.34,5.69
2018,2018-10-25,4,표선,1,8,33.310783,126.8394,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,2,0,1,0.13,2.7,1.42
2018,2018-10-25,4,표선,1,12,33.310217,126.83995,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,22,2,3,16.67,20,18.33
2018,2018-10-25,4,표선,2,8,33.315283,126.843767,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,6,0,1,0.19,2.63,1.41
2018,2018-10-25,4,표선,2,12,33.3147,126.8443,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,6,1,3,3.01,2.34,2.68
2018,2018-10-25,4,표선,1,5,33.311333,126.838633,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,635,34,23,55.65,53.49,54.57
2018,2018-10-25,4,표선,1,8,33.310783,126.8394,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,0,2,3,2.59,8.11,5.35
2018,2018-10-25,4,표선,2,5,33.3157,126.843167,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,223,18,14,23.68,25.45,24.57
2018,2018-10-25,4,표선,2,8,33.315283,126.843767,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,5,6,4,11.52,10.53,11.02
2018,2018-10-25,4,표선,1,12,33.310217,126.83995,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,10,1,1,8.33,6.67,7.5
2018,2018-10-25,4,표선,2,12,33.3147,126.8443,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,2,0,1,0.3,0.78,0.54
2018,2018-10-25,4,표선,1,5,33.311333,126.838633,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,0,0,1,0.16,2.33,1.24
2018,2018-10-25,4,표선,2,5,33.3157,126.843167,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,6,1,1,1.32,1.82,1.57
2018,2018-10-25,4,표선,1,5,33.311333,126.838633,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,367,18,15,29.46,34.88,32.17
2018,2018-10-25,4,표선,1,8,33.310783,126.8394,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,1,1,1,1.3,2.7,2
2018,2018-10-25,4,표선,2,5,33.3157,126.843167,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,880,34,22,44.74,40,42.37
2018,2018-10-25,4,표선,2,12,33.3147,126.8443,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,1,1,1,3.01,0.78,1.9
2018,2018-10-25,4,표선,1,8,33.310783,126.8394,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,30,2,3,2.59,8.11,5.35
2018,2018-10-25,4,표선,2,12,33.3147,126.8443,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,5,1,1,3.01,0.78,1.9
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,28,2,1,2.67,1.92,2.29
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,85,5,4,6.67,7.69,7.18
2018,2018-10-26,4,사계,1,12,33.209617,126.31025,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,6,2,6,2.6,10.34,6.47
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,429,10,4,10,7.84,8.92
2018,2018-10-26,4,사계,2,8,33.208333,126.3125,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,1709,72,25,66.67,47.17,56.92
2018,2018-10-26,4,사계,2,12,33.209783,126.311417,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,428,64,25,45.07,31.25,38.16
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Rhodophyta,홍조식물문,Amphiroa beauvoisii,고리마디게발,4,1,1,1,1.96,1.48
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Ochrophyta,대롱편모조식물문,Sargassum siliquastrum,꽈배기모자반,33,4,4,7.14,7.84,7.49
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Ochrophyta,대롱편모조식물문,Sargassum siliquastrum,꽈배기모자반,170,11,6,14.67,11.54,13.1
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Ochrophyta,대롱편모조식물문,Sargassum siliquastrum,꽈배기모자반,148,24,11,24,21.57,22.78
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,168,12,10,16,19.23,17.62
2018,2018-10-26,4,사계,1,12,33.209617,126.31025,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,22,3,4,3.9,6.9,5.4
2018,2018-10-26,4,사계,2,8,33.208333,126.3125,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,11,25,18,23.15,33.96,28.56
2018,2018-10-26,4,사계,2,12,33.209783,126.311417,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,200,25,17,17.61,21.25,19.43
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,7,2,3,3.57,5.88,4.73
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,2,1,1,1.33,1.92,1.63
2018,2018-10-26,4,사계,2,8,33.208333,126.3125,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,1,1,1,0.93,1.89,1.41
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Rhodophyta,홍조식물문,Jania adhaerens,덩이애기산호말,1,1,1,1,1.96,1.48
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,46,5,6,8.93,11.76,10.35
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,33,2,3,2.67,5.77,4.22
2018,2018-10-26,4,사계,1,12,33.209617,126.31025,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,19,5,7,6.49,12.07,9.28
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,9,1,1,1,1.96,1.48
2018,2018-10-26,4,사계,2,8,33.208333,126.3125,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,5,4,4,3.7,7.55,5.63
2018,2018-10-26,4,사계,2,12,33.209783,126.311417,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,47,42,22,29.58,27.5,28.54
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Phaeophyta,갈조식물문,Sargassum fulvellum,모자반,12,1,1,1.79,1.96,1.87
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,45,3,5,5.36,9.8,7.58
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,59,8,3,10.67,5.77,8.22
2018,2018-10-26,4,사계,1,12,33.209617,126.31025,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,30,22,15,28.57,25.86,27.22
2018,2018-10-26,4,사계,2,12,33.209783,126.311417,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,75,4,4,2.82,5,3.91
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,35,14,12,25,23.53,24.26
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,12,2,3,2.67,5.77,4.22
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,220,50,22,50,43.14,46.57
2018,2018-10-26,4,사계,2,8,33.208333,126.3125,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,4,3,3.7,5.66,4.68
2018,2018-10-26,4,사계,2,12,33.209783,126.311417,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,10,2,4,1.41,5,3.2
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Ochrophyta,대롱편모조식물문,Sargassum yendoi,엔도오모자반,218,8,4,14.29,7.84,11.06
2018,2018-10-26,4,사계,2,12,33.209783,126.311417,Ochrophyta,대롱편모조식물문,Dictyopteris undulata,주름뼈대그물말,3,1,2,0.7,2.5,1.6
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Ochrophyta,대롱편모조식물문,Dictyota coriacea,참가죽그물바탕말,1,1,1,1,1.96,1.48
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,6,3,4,4,7.69,5.85
2018,2018-10-26,4,사계,1,12,33.209617,126.31025,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,27,15,10,19.48,17.24,18.36
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,14,4,3,4,5.88,4.94
2018,2018-10-26,4,사계,2,8,33.208333,126.3125,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,6,2,2,1.85,3.77,2.81
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Phaeophyta,갈조식물문,Dictyota dichotoma,참그물바탕말,0,1,1,1.79,1.96,1.87
2018,2018-10-26,4,사계,1,5,33.209917,126.31185,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,110,18,15,32.14,29.41,30.78
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,6,1,1,1.33,1.92,1.63
2018,2018-10-26,4,사계,2,5,33.20705,126.3141,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,17,8,7,8,13.73,10.86
2018,2018-10-26,4,사계,2,12,33.209783,126.311417,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,16,2,5,1.41,6.25,3.83
2018,2018-10-26,4,사계,1,12,33.209617,126.31025,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,4,2,2,2.6,3.45,3.02
2018,2018-10-26,4,사계,2,12,33.209783,126.311417,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,13,2,1,1.41,1.25,1.33
2018,2018-10-26,4,사계,1,8,33.209567,126.310783,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,758,28,16,37.33,30.77,34.05
